C08 287.4225 307.49
C08 307.49 325.355
C08 325.355 342.07
C08 342.07 357.9325
C08 357.9325 378.58
C08 378.58 396.485
C08 396.485 412.655
C08 412.655 431.275
C08 431.275 448.7475
C08 448.7475 455.7025
C19 0.0 15.765
C19 15.765 33.6875
C19 33.6875 55.2475
C19 55.2475 71.8175
C19 71.8175 94.46
C19 94.46 111.88
C19 111.88 127.5775
C19 127.5775 145.065
C19 145.065 161.9475
C19 161.9475 180.8425
C19 180.8425 198.45
C19 198.45 215.9775
C19 215.9775 234.285
C19 234.285 253.4
C19 253.4 272.4725
C19 272.4725 290.2175
C19 290.2175 307.5075
C19 307.5075 326.83
C19 326.83 345.835
C19 345.835 364.1125
C19 364.1125 381.775
C19 381.775 401.6425
C19 401.6425 419.0125
C19 419.0125 437.805
D07 0.0 19.185
D07 19.185 37.015
D07 37.015 58.7275
D07 58.7275 79.0075
D07 79.0075 99.27
D07 99.27 121.5575
D07 121.5575 140.9075
D07 140.9075 160.59
D07 160.59 181.3625
D07 181.3625 200.86
D07 200.86 221.9925
D07 221.9925 241.39
D07 241.39 259.5675
D07 259.5675 280.3475
D07 280.3475 300.75
D07 300.75 320.66
D07 320.66 342.1075
D07 342.1075 362.15
D07 362.15 380.7375
D07 380.7375 401.7925
D07 401.7925 422.0525
D07 422.0525 443.61
D07 443.61 463.145
D07 463.145 485.2125
D07 485.2125 506.755
D08 0.0 21.965
D08 21.965 41.2725
D08 41.2725 58.72
D08 58.72 77.3825
D08 77.3825 93.7275
D08 93.7275 109.98
D08 109.98 125.1825
D08 125.1825 146.69
D08 146.69 162.9425
D08 162.9425 179.405
D08 179.405 196.1775
D08 196.1775 212.3725
D08 212.3725 229.815
D08 229.815 251.07
D08 251.07 266.9725
D08 266.9725 283.6075
D08 283.6075 302.1875
D08 302.1875 320.145
D08 320.145 337.835
D08 337.835 355.7625
D08 355.7625 376.575
D08 376.575 393.3225
D08 393.3225 412.2175
D08 412.2175 427.92
D21 0.0 19.5525
D21 19.5525 41.33
D21 41.33 61.7275
D21 61.7275 82.345
D21 82.345 103.6325
D21 103.6325 124.8925
D21 124.8925 144.64
D21 144.64 168.78
D21 168.78 191.59
D21 191.59 215.0675
D21 215.0675 236.155
D21 236.155 255.33
D21 255.33 277.415
D21 277.415 297.9625
D21 297.9625 314.855
D21 314.855 334.5675
D21 334.5675 354.455
D21 354.455 373.0525
D21 373.0525 394.6725
D21 394.6725 411.8
D21 411.8 429.415
D21 429.415 450.3775
D21 450.3775 472.775
D21 472.775 495.5875
D21 495.5875 518.815
D21 518.815 540.7425
D21 540.7425 564.5075
D21 564.5075 588.13
D21 588.13 608.9125
D21 608.9125 635.12
D21 635.12 657.025
D21 657.025 677.325
D21 677.325 696.285
D21 696.285 714.1925
D21 714.1925 732.4
D21 732.4 751.6675
D21 751.6675 777.3925
D21 777.3925 798.255
D21 798.255 817.99
D21 817.99 838.0725
D21 838.0725 860.6325
D21 860.6325 878.65
D21 878.65 903.4675
D21 903.4675 923.7625
D21 923.7625 942.825
D21 942.825 968.62
D21 968.62 990.3025
D21 990.3025 1011.4825
D21 1011.4825 1032.1825
D21 1032.1825 1054.9875
D21 1054.9875 1073.2375
D21 1073.2375 1095.4125
D21 1095.4125 1114.42
D21 1114.42 1136.6175
D21 1136.6175 1158.255
D21 1158.255 1182.0775
D21 1182.0775 1207.4425
D21 1207.4425 1227.2525
D21 1227.2525 1244.0675
D21 1244.0675 1263.295
D21 1263.295 1284.4875
D21 1284.4875 1306.4975
D21 1306.4975 1326.4875
D21 1326.4875 1347.12
D21 1347.12 1371.73
D21 1371.73 1391.7525
D21 1391.7525 1412.8775
D21 1412.8775 1431.29
D21 1431.29 1454.795
D21 1454.795 1476.3525
D21 1476.3525 1500.12
D21 1500.12 1520.7725
D21 1520.7725 1539.0025
D21 1539.0025 1564.71
D21 1564.71 1573.3675
